gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,1,1,0,-1.2706785483749141,1,1,0,0,1,0,1,1,0,1,1.2056643700607161,-0.9550575133747776,1,0,0,1,0,1
1,0,1,0,-0.69952268741381,1,0,0,1,0,0,0,0,0,0,0.35752941226759527,-0.504942500735803,1,0,0,0,0,0
0,0,1,1,1.3403196731615619,1,1,1,0,1,1,1,1,2,0,1.4672698482012272,2.080704616010737,1,0,0,0,0,1
0,0,0,0,-0.8627100762598398,1,0,0,0,0,0,0,0,0,0,-1.4787077655084735,-0.9074596545783308,0,1,0,0,1,0
1,1,1,0,1.544303909219099,1,1,0,1,0,1,1,1,2,1,1.3273025860113998,2.263370279339639,1,0,0,0,0,0
1,1,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,0.19923310383862383,-0.9684666116551202,1,0,0,0,1,0
1,0,0,0,1.625897603642114,1,1,1,1,1,1,1,1,2,1,1.603904556529392,2.637781607978668,1,0,1,0,0,0
0,0,0,1,-1.0666943123173769,1,0,0,0,0,0,0,0,0,1,-1.4803740424393048,-0.9561453375730175,0,1,0,0,1,0
1,0,1,0,1.0955385898925174,1,0,0,1,0,1,1,1,2,1,1.180670216098247,1.6797192962432819,1,0,0,0,1,0
0,1,1,0,1.5035070620075917,1,1,1,1,0,0,0,0,0,1,0.6757883060563699,1.5690720349366156,1,0,1,0,0,0
1,0,1,0,-0.37314790972175044,1,1,0,0,0,1,1,1,0,1,0.3008759966193322,-0.2704164837928621,0,0,1,0,0,0
1,0,0,0,-0.6587258402023025,1,0,1,0,0,0,0,0,0,1,-0.482274160871369,-0.6613671803439025,0,0,0,1,0,1
0,0,0,0,0.6467732705659355,1,1,0,1,1,0,1,1,2,1,1.4489408019620829,1.2501841413954946,1,0,0,0,0,0
0,0,1,0,-0.985100617894362,1,0,1,0,0,0,0,0,0,0,0.3458654737517765,-0.7187776574183482,1,0,0,1,0,1
1,0,0,0,0.6467732705659355,1,0,1,0,1,1,0,0,1,1,-0.14235366698178806,0.286216498298236,0,0,1,0,0,1
0,0,0,1,1.5851007564306066,1,1,1,0,1,0,1,1,2,0,1.4022850478988074,2.2779782042874293,1,0,0,0,0,0
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,0,-1.4887054270934612,-0.9909557119166876,0,1,0,0,1,0
0,0,1,1,1.2587259787385472,1,1,0,0,0,0,0,0,2,0,-1.332075395595321,-0.30072015788668205,0,1,1,0,0,0
0,1,1,0,-0.37314790972175044,1,0,0,0,0,0,0,0,1,1,-1.4620449962001607,-0.7843801167203542,0,1,0,1,0,0
0,0,1,1,0.8507575066234727,1,1,1,0,1,1,1,1,0,0,0.7024487369496702,1.0497802834871335,0,0,0,1,0,0
0,1,0,0,0.7691638122004578,1,1,0,0,0,0,0,0,1,0,-1.320411457079502,-0.44005045723672914,0,1,0,0,0,0
0,0,0,0,0.11641425681633881,1,0,0,0,0,0,0,0,1,0,-1.4670438269926545,-0.6650302618277708,0,1,0,0,0,0
1,1,0,0,-0.7811163818368249,1,1,0,0,0,0,1,1,0,1,1.014042523015119,-0.42704096784553613,1,0,0,1,0,1
0,0,0,0,0.11641425681633881,1,1,0,0,0,0,1,0,0,0,0.6174686134772751,0.2649262247041162,1,0,0,1,0,0
0,0,1,1,0.5243827289314132,1,0,1,1,1,1,1,1,2,1,0.6574592598172254,0.713198596354236,0,0,0,0,1,0
1,0,1,1,-0.9443037706828545,1,0,0,0,0,1,0,0,0,1,0.37419218157590806,-0.712317313710435,1,0,0,1,0,0
0,0,1,1,-0.12836682645270583,1,0,0,0,1,1,1,1,2,0,0.3641945199909205,-0.08763981799475211,0,0,0,0,1,0
0,0,1,0,-1.1890848539518992,0,0,0,0,0,0,0,0,0,0,-1.320411457079502,-0.9650699360973513,0,0,0,0,1,0
0,0,0,1,-0.12836682645270583,0,0,1,1,1,1,0,0,0,1,-0.6539006847469906,-0.4481536374889228,0,0,0,0,1,0
1,0,0,1,-0.6179289929907951,1,0,0,0,0,0,1,1,0,1,0.0026124260005332294,-0.5144665125938608,0,0,0,0,1,1
1,0,1,0,0.4427890345083983,1,1,0,0,0,1,1,0,1,1,0.007611256793026782,0.2914558148448597,0,0,0,0,0,0
0,0,1,1,0.7691638122004578,1,1,0,1,0,1,0,0,1,0,0.6524604290247319,0.9093177589511633,1,0,0,0,0,0
1,0,1,0,-0.8627100762598398,1,1,0,0,1,0,1,1,0,1,1.162341169859103,-0.5305174696413566,1,0,0,1,0,1
0,0,0,0,-0.7811163818368249,1,0,0,0,0,0,1,1,0,1,0.882406645479448,-0.49555169184079506,1,0,0,1,0,1
0,0,1,0,0.9731480482579951,1,1,0,1,1,0,0,0,2,0,-0.17068037480591985,0.5050467660951471,0,0,1,0,0,0
0,1,1,0,1.1771322843155323,1,1,0,0,0,0,0,0,2,0,-1.320411457079502,-0.3330218764262484,0,1,0,0,0,0
1,0,0,0,0.7283669649889504,1,0,0,1,0,1,1,1,2,1,1.1856690468907412,1.2373078549673513,1,0,0,0,1,0
1,0,0,0,0.11641425681633881,1,1,0,0,0,1,0,0,0,0,0.5141594437657355,0.2593539007498681,1,0,1,0,0,0
0,0,0,0,-1.1074911595288843,1,0,0,0,0,0,0,0,0,1,-1.512033304125099,-0.9616066590580574,0,1,0,0,1,0
1,1,0,0,0.5243827289314132,1,1,0,0,1,0,1,1,1,1,1.250653847193161,1.1027284612994124,1,0,0,0,0,0
1,1,1,0,1.5851007564306066,1,1,1,0,0,0,0,0,2,1,0.5358210438665424,1.5203863519419292,1,0,1,0,0,0
1,0,0,0,0.1980079512393537,1,0,0,0,0,0,0,0,1,1,-1.4937042578859552,-0.6912046440670483,0,1,0,1,0,0
0,0,0,0,-1.1482880067403918,1,1,1,0,0,0,0,0,0,1,0.5158257206965667,-0.8505597888622424,1,0,0,1,0,0
1,0,1,1,0.36119534008538345,0,0,1,0,1,0,0,0,1,0,-0.9738258554665962,-0.37269415892123475,0,0,1,0,0,0
1,0,0,1,-1.1890848539518992,1,0,1,0,0,1,0,1,0,1,-0.00405268172279198,-0.9210463568094062,0,0,0,0,0,0
0,0,1,1,-1.1890848539518992,1,0,1,1,0,0,1,0,0,0,0.8407497222086661,-0.8895216555542966,1,0,0,1,0,0
0,0,1,1,1.5851007564306066,1,0,0,0,0,0,0,0,2,1,-1.50036936560928,-0.38377220534820633,0,1,0,0,0,0
1,0,1,1,0.5651795761429206,1,1,0,0,0,0,0,0,1,0,-1.3220777340103333,-0.48214259356045275,0,1,0,0,1,0
1,0,1,0,1.625897603642114,1,1,1,0,0,0,0,0,2,0,0.527489659212386,1.547737360354813,1,0,0,0,0,0
0,0,0,0,0.8507575066234727,1,0,0,0,1,0,0,1,1,1,-0.11735951301931888,0.4911270564564474,0,0,0,1,0,0
1,0,1,0,-0.005976284818183508,1,0,0,0,0,0,0,0,1,0,-1.510367027194268,-0.7364270500224412,0,1,0,0,1,0
0,0,0,0,-0.9035069234713472,1,1,0,1,0,0,0,0,0,1,0.5358210438665424,-0.6495787181139989,1,0,0,0,0,1
0,0,0,0,-0.332351062510243,1,0,0,0,0,0,0,1,0,1,0.5074943360424103,-0.11134994541760912,1,0,1,0,0,0
1,0,1,0,-0.7403195346253174,1,0,0,0,0,0,0,1,0,1,0.4491746434633156,-0.5014570232026677,1,0,0,1,0,0
0,0,1,1,1.5851007564306066,1,1,1,1,1,1,1,1,2,0,0.7407731063587893,1.781375357544089,0,0,0,0,0,0
1,0,1,1,0.48358588171990574,1,0,0,0,0,0,0,0,0,0,-1.50036936560928,-0.653375002560917,0,1,0,0,1,0
0,0,1,0,1.4627102147960842,1,0,0,1,0,1,1,1,1,1,1.1890016007524034,1.9991844026242853,1,0,0,1,0,0
0,0,0,1,-0.08756997924119839,0,0,0,0,0,0,1,1,0,1,-0.6705634540553034,-0.4191375920379172,0,0,0,1,0,0
1,0,1,1,0.6875701177774429,1,0,1,0,1,1,0,0,0,0,-0.0956979129185123,0.34293876006359136,0,0,0,0,0,0
0,0,1,1,-0.69952268741381,1,0,0,1,1,1,0,1,0,1,0.1625750113603359,-0.5241015269211265,0,0,0,0,1,0
0,0,0,0,-1.1074911595288843,1,0,0,0,0,0,1,0,0,1,0.5158257206965667,-0.8228535725478927,1,0,0,0,1,0
1,0,1,0,0.8507575066234727,1,0,0,0,0,0,0,0,1,0,-1.5186984118484244,-0.5600441264507197,0,1,1,0,0,0
0,0,0,0,0.8507575066234727,1,1,0,0,0,0,0,0,1,0,-1.3520707187652965,-0.421757250311229,0,1,0,0,0,0
1,0,1,1,0.5243827289314132,1,0,1,0,1,1,1,1,2,1,0.54581870545153,0.5691395918159224,0,0,0,0,1,0
1,1,1,0,0.9731480482579951,1,1,0,0,1,0,1,1,0,1,1.2006655392682226,1.5257366709577613,1,0,0,0,0,1
1,0,0,0,1.2179291315270397,1,0,1,0,0,1,0,1,2,1,0.015942641447183173,0.7081812847460284,0,0,0,0,1,0
0,1,1,0,1.1363354371040248,1,1,0,1,1,0,1,1,1,1,1.323970032149737,1.8149647047264694,1,0,0,1,0,0
1,0,0,0,-0.9035069234713472,1,0,0,0,0,0,0,0,1,1,-1.510367027194268,-0.9175830797701126,0,1,0,0,1,0
1,0,1,1,0.9323512010464876,1,0,1,1,0,0,0,0,0,0,-0.2973174215490969,0.390736423304613,0,0,0,1,0,0
1,0,1,0,-1.1482880067403918,1,1,0,1,0,0,1,0,0,1,0.9007356917185925,-0.8375724999648909,1,0,0,1,0,1
1,0,1,0,-0.7403195346253174,1,0,1,1,0,1,1,1,1,0,1.3772908939363382,-0.4008887861001002,1,0,0,0,1,1
1,0,0,0,-0.332351062510243,1,1,0,0,0,0,0,0,2,0,-1.3154126262870083,-0.7542762470711089,0,1,1,0,0,0
1,0,0,0,-1.1482880067403918,1,1,0,0,0,0,1,0,0,1,0.700782460018839,-0.856997932076314,1,0,0,1,0,1
1,1,0,0,-1.1482880067403918,1,1,0,0,0,0,1,1,0,1,0.98904836905265,-0.8113537167379302,1,0,0,1,0,1
0,0,0,0,-1.1482880067403918,0,0,0,0,1,0,0,0,0,1,-1.1654477025121932,-0.947198538554842,0,0,0,1,0,1
1,1,1,0,-0.25075736808722815,1,0,0,0,1,0,1,0,0,1,0.7024487369496702,-0.0820452935466623,1,0,1,0,0,0
1,0,0,0,-1.2298817011634067,1,0,0,0,0,0,0,0,0,1,-1.4853728732317988,-0.9823863212938199,0,1,0,0,1,0
0,0,0,1,-1.2706785483749141,1,0,0,0,1,0,0,0,0,1,-0.4922718224563566,-0.9776798165993951,0,0,0,1,0,0
1,0,1,0,-1.1890848539518992,1,0,0,0,0,0,0,0,0,1,-0.6172425922687025,-0.9420258234897431,0,0,0,0,1,0
1,1,1,0,1.3403196731615619,1,1,0,1,1,0,1,1,1,1,1.3872885555213257,2.0992864293561784,1,0,0,1,0,1
0,0,1,1,0.8915543538349802,1,1,0,0,0,0,0,0,2,1,-1.3520707187652965,-0.45328195156633844,0,1,0,0,0,0
0,0,1,1,1.5035070620075917,1,0,0,0,0,0,0,0,2,0,-1.4803740424393048,-0.3886341134995225,0,1,0,0,0,0
1,0,0,0,0.320398492873876,1,1,0,1,1,0,1,0,0,1,0.9590553842976872,0.6680649923742096,1,0,0,0,0,0
1,1,0,0,-0.985100617894362,1,1,0,1,1,0,1,1,0,1,1.3622944015588565,-0.6314853156330734,1,0,0,1,0,1
1,1,1,0,1.5035070620075917,1,0,1,1,0,0,0,1,1,0,0.7557695987362709,1.6889103006937152,1,0,1,0,0,0
0,0,0,1,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-1.505368196401774,-0.9911777168551039,0,1,0,0,1,1
1,0,0,0,0.4019921872968909,1,1,0,0,1,1,1,1,2,1,0.46083858197913485,0.49800920954735156,0,0,1,0,0,0
1,0,1,1,0.07561740960483138,1,0,1,1,1,0,0,0,1,1,-0.1273571746043067,-0.09312333997363388,0,0,0,0,1,0
1,0,0,0,-1.2298817011634067,0,0,0,0,0,0,1,1,0,1,-0.6455693000928342,-0.9618508644903154,0,0,0,1,0,1
0,0,0,0,0.8099606594119653,1,1,0,0,1,0,0,1,2,1,0.8274195067620161,1.0327525047106059,1,0,1,0,0,0
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-1.4753752116468108,-0.9907781079659547,0,1,0,0,1,0
1,1,0,0,-0.7403195346253174,1,1,0,1,0,0,0,0,0,1,0.47750135128744764,-0.5105814261715762,1,0,0,1,0,1
1,1,0,0,-0.69952268741381,1,1,0,1,0,0,0,1,0,0,0.8407497222086661,-0.3671218349669865,1,0,0,1,0,1
1,1,1,0,0.9323512010464876,1,1,0,0,0,0,0,0,0,0,-0.4322858529464306,0.26053052692347434,0,0,0,0,0,0
0,0,1,1,0.11641425681633881,1,0,0,0,0,0,0,0,2,0,-1.4837065963009672,-0.7088540366711413,0,1,0,0,1,0
1,1,0,0,-0.005976284818183508,1,0,0,0,0,0,0,1,0,1,0.4958303975265916,0.1834726127991891,1,0,0,1,0,0
1,0,1,1,-0.6587258402023025,1,0,0,0,0,0,0,0,0,0,-1.4737089347159797,-0.8571089345455222,0,1,0,1,0,0
0,0,1,1,-0.5771321457792876,0,0,0,1,1,0,1,0,1,0,-0.6072449306837149,-0.6391000850207512,0,0,1,0,0,0
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-1.4803740424393048,-0.9908447094474795,0,1,0,0,0,1
0,0,0,0,-1.1890848539518992,1,0,0,0,0,0,0,0,0,1,-1.4620449962001607,-0.9700206462240339,0,1,1,0,0,0
1,0,1,0,0.7283669649889504,1,1,0,0,1,0,1,1,1,0,0.36919335078341453,0.7212573756187463,0,0,0,0,0,0
1,0,1,1,-0.37314790972175044,1,0,1,1,0,1,0,0,1,1,-0.2290000673850146,-0.43021563846488875,0,0,0,0,1,0
0,0,1,0,0.8507575066234727,0,0,0,1,1,1,1,1,1,1,-0.13902111312012544,0.414024741344479,0,0,0,1,0,1
0,0,1,0,1.625897603642114,1,1,1,1,1,0,1,0,2,1,1.1106865850033336,2.158983557296312,1,0,1,0,0,0
0,0,0,0,-0.25075736808722815,1,1,0,0,0,1,0,0,0,1,0.5291559361432172,-0.07236587823171313,1,0,0,1,0,1
0,0,0,0,-1.2706785483749141,1,0,0,1,0,0,0,0,0,1,-0.4622788377013936,-0.9772802077102457,0,0,0,1,0,1
1,0,0,0,-0.37314790972175044,1,1,0,0,0,0,1,1,0,1,0.9623879381593496,0.03985761813770818,1,0,0,1,0,0
1,0,1,1,1.2179291315270397,1,1,0,1,0,1,1,1,1,1,1.3806234477980004,1.9766065003873512,1,0,1,0,0,0
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-1.4903717040242925,-0.9909779124105291,0,1,0,0,1,1
1,0,1,0,1.544303909219099,0,0,1,1,1,1,1,1,2,0,-0.0023864047919607955,1.0004063851833562,0,0,0,0,0,0
1,0,1,0,1.544303909219099,0,0,1,0,1,1,0,1,2,1,-0.4922718224563566,0.49658837794148736,0,0,0,0,0,0
1,0,0,0,-0.8219132290483323,0,0,0,1,1,1,1,1,1,0,-0.13235600539680048,-0.6697811675098789,0,0,0,1,0,0
0,0,1,0,-0.4139447569332579,1,0,1,0,0,0,1,0,1,1,-0.16234899015176346,-0.38958873473471245,0,0,0,0,0,0
1,0,1,1,-0.4139447569332579,1,0,0,1,0,1,0,0,0,0,-0.3156464677882411,-0.4643155970056268,0,0,0,1,0,1
0,0,1,1,1.625897603642114,1,1,0,0,0,0,0,0,2,0,-1.3287428417336584,-0.1743549469401448,0,1,1,0,0,0
0,1,0,0,-0.985100617894362,0,0,0,0,1,0,0,0,0,1,-1.1737790871663496,-0.9012879172903586,0,0,0,1,0,1
1,0,1,1,-1.0666943123173769,1,1,0,0,0,0,0,0,0,1,-0.5222648072113195,-0.8784880101150084,0,0,1,0,0,0
0,0,1,1,0.6467732705659355,1,1,0,0,0,0,0,0,2,0,-1.277088256877889,-0.44699921180915825,0,1,0,0,0,0
0,0,1,0,0.9323512010464876,1,1,0,0,1,1,1,1,1,1,1.3173049244264121,1.5501572141835502,1,0,0,1,0,1
1,0,0,0,-1.2706785483749141,1,1,0,1,0,0,0,0,0,1,0.4841664590107728,-0.9646703272082019,1,0,0,0,1,0
0,0,0,0,1.0139448954695025,0,0,0,0,1,1,1,1,2,0,-0.3756324372981671,0.372199010946855,0,0,1,0,0,0
0,0,1,1,1.3403196731615619,1,1,1,1,1,1,0,0,2,0,0.9973797537068064,1.6992113298362297,1,0,1,0,0,0
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,0,0.19590054997696146,-0.9685110126428034,1,0,0,1,0,1
1,0,1,0,0.6467732705659355,1,0,0,1,1,0,0,1,1,1,0.034271687686327615,0.37424145638028455,0,0,0,1,0,0
1,0,1,1,-0.5771321457792876,1,0,0,0,0,0,1,0,0,0,-0.2889860368949405,-0.5190398143252358,0,0,0,0,1,0
0,0,1,0,1.544303909219099,1,1,1,0,0,1,1,1,2,1,0.4108502740541965,1.3489097375092072,0,0,1,0,0,0
0,0,0,0,-1.1890848539518992,0,0,0,0,0,0,0,0,0,0,-1.3287428417336584,-0.9700872477055589,0,0,0,1,0,1
0,0,0,0,-1.1482880067403918,1,0,0,0,0,0,0,0,0,1,-1.4803740424393048,-0.9750823588199248,0,1,0,1,0,0
1,0,1,0,1.5851007564306066,1,1,0,0,0,0,0,0,2,1,-1.3454056110419712,-0.2303667929025681,0,1,1,0,0,0
1,0,0,0,-1.0666943123173769,1,1,0,1,0,0,1,0,0,1,0.8490811068628225,-0.7683513601667,1,0,0,1,0,1
1,0,1,1,1.5851007564306066,0,0,1,1,0,1,1,1,2,0,-0.19900708263005162,0.8407182329805378,0,0,0,0,1,0
1,0,1,0,0.8507575066234727,1,1,0,1,1,1,1,1,1,1,1.477267509786215,1.5391235687442617,1,0,0,0,0,0
1,0,0,0,-1.2706785483749141,1,0,0,0,1,0,0,0,0,0,0.3558631353367641,-0.9663797652340071,1,0,0,1,0,1
0,0,0,0,0.48358588171990574,1,0,0,1,0,1,1,1,0,0,1.1973329854065597,0.9530083308314838,1,0,0,1,0,1
0,0,0,0,0.36119534008538345,1,1,0,0,1,0,0,1,1,0,0.012610087585520806,0.12433049720509652,0,0,0,0,1,0
1,0,0,0,-0.45474160414476533,1,0,0,1,0,1,1,1,0,1,1.1506772313432843,-0.1311527859243398,1,0,0,0,0,0
1,0,1,0,1.2995228259500544,1,0,0,0,0,0,0,0,2,0,-1.505368196401774,-0.45561300341970923,0,1,1,0,0,0
1,0,0,1,0.11641425681633881,1,1,0,0,0,0,0,0,0,0,-0.482274160871369,-0.26482195934477226,0,0,0,0,1,0
0,1,0,0,-1.2298817011634067,1,1,0,0,0,0,0,0,0,1,0.26588418107187495,-0.9313029849642375,1,0,0,0,1,0
0,0,0,0,0.6467732705659355,1,0,0,0,0,0,0,0,2,0,-1.4920379809551236,-0.5931006617809014,0,1,1,0,0,0
1,1,1,0,0.7283669649889504,1,1,1,1,1,0,1,1,0,0,1.4706024020628896,1.412003541007109,1,0,0,0,0,0
0,0,0,1,-1.2706785483749141,1,0,0,0,0,0,0,0,0,0,-1.512033304125099,-0.9912665188304703,0,1,0,0,1,1
0,0,1,1,1.4219133675845768,1,0,0,0,0,0,0,0,2,1,-1.4603787192693296,-0.372916163859651,0,1,0,0,1,0
1,0,1,0,1.625897603642114,1,1,1,1,1,0,1,1,2,1,1.5372534792961408,2.4420176532832065,1,0,0,1,0,0
0,0,0,0,-0.25075736808722815,1,1,0,0,0,0,0,1,0,1,0.6441290443705755,0.001073355396386748,1,0,0,1,0,1
0,0,1,0,0.6875701177774429,1,1,1,1,0,0,1,0,0,1,0.9740518766751683,1.1017294390765393,1,0,0,0,0,0
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-0.6572332386086532,-0.979877665489716,0,0,0,0,0,1
1,0,1,0,1.625897603642114,0,0,0,1,1,0,1,1,2,1,-0.34730572947403526,0.7484529805747385,0,0,0,1,0,1
0,0,0,0,-0.8627100762598398,1,0,0,0,0,0,0,0,1,0,-1.5037019194709427,-0.8991122688938793,0,1,0,0,1,0
1,1,1,0,1.3403196731615619,1,1,1,0,1,0,1,1,0,0,1.3539630169047001,2.0134149191767676,1,0,0,0,0,1
0,0,0,0,-0.9443037706828545,1,0,0,0,0,1,1,0,0,0,0.7207777831888142,-0.6577040988600341,1,0,0,1,0,0
0,1,0,0,-0.6179289929907951,1,0,0,1,1,0,1,1,0,1,1.2389899086773417,-0.22170860030433379,1,0,0,1,0,0
1,0,0,0,-0.69952268741381,0,0,0,1,0,0,0,1,2,1,-0.8605190241700693,-0.7320757532294825,0,0,0,0,1,0
0,0,0,0,-0.2099605208757207,1,0,0,0,0,0,0,0,0,1,-1.5070344733326053,-0.7954581631473258,0,1,1,0,0,0
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-1.4720426577851484,-0.9907337069782715,0,1,0,0,1,0
1,1,1,0,1.625897603642114,1,1,1,1,0,0,1,1,1,1,1.407283878691301,2.4090277194345493,1,0,0,0,0,0
0,0,0,0,-0.12836682645270583,0,0,0,1,0,1,0,0,0,0,-1.0104839479448844,-0.5536947852120145,0,0,0,1,0,0
0,0,0,0,-1.0258974651058694,1,0,0,1,0,0,1,1,0,1,0.9873820921218188,-0.7027711013585357,1,0,0,1,0,1
0,0,0,0,-0.7811163818368249,1,0,0,0,0,0,0,0,1,1,-1.4887054270934612,-0.887124002219401,0,1,0,1,0,0
1,0,1,0,-0.69952268741381,1,0,0,0,0,0,0,0,0,0,-1.4720426577851484,-0.8529352417032965,0,1,1,0,0,0
0,1,1,0,1.5851007564306066,1,1,0,0,0,0,0,0,2,0,-1.355403272626959,-0.2200435632662118,0,1,0,0,0,0
1,0,1,1,-1.1482880067403918,1,0,0,0,0,0,1,0,0,1,0.4758350743566164,-0.8667217483789464,1,0,0,0,1,0
1,0,1,0,0.4427890345083983,0,0,1,0,0,1,0,0,0,0,-1.0204816095298719,-0.33142344086965136,0,0,0,0,0,0
0,0,1,1,-0.8219132290483323,1,0,0,0,0,0,0,0,2,0,-1.4970368117476176,-0.885103757279813,0,1,0,0,1,0
0,0,0,0,-1.2706785483749141,1,1,0,0,0,0,0,0,0,1,0.3558631353367641,-0.9663797652340071,1,0,0,1,0,1
0,1,0,0,-0.8627100762598398,1,0,0,0,0,0,0,1,0,1,0.462504858909966,-0.611660274632501,1,0,0,1,0,0
0,0,1,1,1.4627102147960842,1,1,1,1,1,0,1,1,2,1,1.5189244330569969,2.315830046287402,1,0,0,1,0,0
1,0,1,1,0.7283669649889504,1,1,0,1,1,1,1,1,1,1,0.6507941520939007,0.8492210221218806,0,0,1,0,0,0
0,0,0,1,-0.4139447569332579,1,0,0,0,0,0,0,0,0,0,-1.4820403193701361,-0.8077794372294284,0,1,1,0,0,0
0,0,0,0,-0.6587258402023025,1,1,0,0,0,1,0,1,0,1,0.8140892913153658,-0.35662100137989733,1,0,1,0,0,1
0,0,0,1,0.27960164566236856,1,1,0,0,0,0,0,0,2,0,-1.320411457079502,-0.5538723891627476,0,1,0,0,1,0
1,0,1,1,-0.5363352985677802,1,0,0,0,1,0,0,0,0,1,-0.500603207110513,-0.5722765985574558,0,0,0,0,0,0
0,0,0,0,-0.332351062510243,1,0,0,0,0,0,0,0,2,0,-1.4620449962001607,-0.783558698448214,0,1,0,0,1,0
1,0,1,0,-1.2706785483749141,1,0,0,0,0,0,1,0,0,1,0.49083156673409756,-0.9645815252328355,1,0,0,0,0,1
1,0,1,1,-0.25075736808722815,1,0,0,0,0,0,0,0,2,0,-1.498703088678449,-0.7800732209150787,0,1,1,0,0,0
0,0,0,0,0.48358588171990574,1,0,0,0,0,0,0,0,2,0,-1.4737089347159797,-0.5977405649938013,0,1,1,0,0,0
1,0,0,0,-1.1890848539518992,1,0,1,1,0,0,0,0,0,1,0.48250018207994116,-0.8903652743202785,1,0,0,1,0,1
1,1,0,0,-1.2298817011634067,1,1,0,0,1,0,0,1,0,1,0.7974265220070529,-0.920224938537266,1,0,0,1,0,1
0,0,0,0,-0.12836682645270583,1,0,0,0,0,1,1,1,0,1,0.9857158151909876,0.15798644586900198,1,0,0,1,0,0
0,1,0,0,-1.1890848539518992,1,0,0,0,0,0,1,0,0,1,0.509160612973242,-0.8839715320938901,1,0,0,1,0,1
0,0,0,0,-0.046773132029690946,1,1,0,1,0,1,1,0,0,1,0.21422959621610543,-0.03713369450505212,0,0,0,1,0,0
1,0,0,0,-1.1890848539518992,1,1,0,0,0,0,0,0,0,0,-1.3337416725261522,-0.9614734560950078,0,1,0,0,1,0
1,0,1,0,-0.005976284818183508,1,0,1,0,0,0,0,0,0,1,0.3625282430600893,0.03237605171307993,1,0,0,0,0,0
1,0,1,0,-1.0258974651058694,1,0,0,0,0,0,0,0,0,1,-0.6788948387094598,-0.8606388130663408,0,0,0,0,1,0
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-1.5170321349175928,-0.9913331203119953,0,1,0,0,1,1
1,0,1,1,0.8507575066234727,1,0,0,0,0,0,0,0,2,0,-1.457046165407667,-0.49095618961557846,0,1,0,0,1,0
0,1,0,1,-0.8627100762598398,1,0,0,1,0,1,0,0,0,1,-0.3356417909582165,-0.7328527705139394,0,0,0,1,0,0
1,0,0,0,-0.4139447569332579,1,0,0,1,1,0,1,0,1,0,0.0209414722396772,-0.3596402685423585,0,0,0,0,0,0
0,0,1,1,1.1363354371040248,1,0,1,1,1,1,0,0,1,1,0.04093679540965235,0.7443902902017211,0,0,0,0,0,0
0,0,1,1,-0.9035069234713472,0,0,1,1,1,1,0,1,2,0,-0.36396849878234805,-0.7684845631297498,0,0,1,0,0,0
0,0,0,0,0.07561740960483138,1,0,1,0,1,0,0,0,1,0,-0.25566049827831494,-0.16085704668443593,0,0,0,0,1,0
1,0,0,1,-0.45474160414476533,1,0,1,0,1,0,0,1,1,0,0.007611256793026782,-0.40626130560977386,0,0,0,0,1,0
1,0,0,0,-0.6587258402023025,1,1,0,0,0,0,0,0,0,0,0.2675504580027066,-0.46953271305840905,1,0,0,1,0,1
0,0,0,0,-0.16916367366421325,1,0,0,1,0,1,1,0,1,1,0.8874054762719421,0.10295142163561029,1,0,0,0,0,0
1,0,0,1,-0.8219132290483323,1,0,0,0,0,0,0,0,0,1,-0.6688971771244723,-0.7864225621537839,0,0,0,1,0,1
0,0,0,1,0.9731480482579951,1,0,0,0,0,0,0,0,1,1,-1.4470485038226792,-0.4498408750208864,0,1,0,0,1,0
1,0,0,0,-1.0666943123173769,0,0,0,0,0,1,1,1,1,1,-0.5122671456263319,-0.8863247844411025,0,0,0,0,1,0
1,0,1,1,1.0955385898925174,1,1,0,1,0,1,0,1,0,1,1.0673633848017203,1.4781166116674727,1,0,0,0,0,0
1,0,1,1,0.5243827289314132,1,1,1,1,1,1,1,0,0,0,0.5558163670365175,0.5724696658921663,0,0,0,0,1,0
1,0,1,1,0.7691638122004578,0,0,0,0,1,1,1,1,1,1,-0.28232092917161555,0.2873487234841588,0,0,0,1,0,0
1,0,0,0,0.8507575066234727,1,1,0,1,1,0,1,1,2,0,1.3639606784896876,1.5231614136721325,1,0,0,1,0,0
1,1,0,0,0.8915543538349802,1,1,1,1,0,1,1,1,1,0,0.5941407364456371,0.9316736562496812,0,0,0,0,0,1
